Prot RefSeq, Name, E Value
YP_001490573.1, Phage_tube, 0.0
YP_001491589.1, TT_Fam16, 0.0039
YP_001491591.1, TT_Fam8, 0.0
YP_001491670.1, TT_Fam16, 0.0039
YP_001491672.1, TT_Fam8, 0.0
YP_001500231.1, TT_Fam10, 1.1e-10
YP_001504133.1, TT_Fam21, 0.0
YP_001504177.1, TT_Fam1, 1.4e-05
YP_001508116.1, Phage_T4_gp19, 9.1e-36
YP_001508119.1, Phage_T4_gp19, 9.1e-28
YP_001514672.1, Phage_T4_gp19, 0.0
YP_001514673.1, Phage_T4_gp19, 7.2e-07
YP_001514674.1, Phage_T4_gp19, 4.9000000000000005e-27
YP_001520166.1, Phage_T4_gp19, 5.4e-36
YP_001524034.1, TIGR02126, 5.7000000000000006e-37
YP_001525079.1, Phage_tube, 0.0
YP_001533507.1, TIGR02126, 3.3999999999999997e-38
YP_001533799.1, Phage_T4_gp19, 1.1999999999999999e-39
YP_001533800.1, Phage_T4_gp19, 6.9e-38
YP_001533897.1, Phage_T4_gp19, 1.8999999999999998e-30
YP_001543278.1, Tail_tube, 3.6
YP_001543328.1, TT_Fam8, 5.9e-05
YP_001544145.1, TT_Fam8, 5.4e-06
YP_001552344.1, TT_Fam6, 1.2
YP_001553230.1, TT_Fam3, 6.5e-19
YP_001554577.1, TT_Fam3, 7.1e-07
YP_001555320.1, Phage_tube, 0.0
YP_001555777.1, TT_Fam14, 6.5
YP_001557912.1, DUF2001, 1.3999999999999999e-45
YP_001559600.1, TT_Fam1, 0.23
YP_001560053.1, DUF2001, 0.0
YP_001562357.1, TT_Fam14, 0.0
YP_001562668.1, TT_Fam4, 0.0
YP_001563614.1, Phage_tube, 0.0
YP_001563648.1, Phage_tube, 0.0
YP_001564270.1, TT_Fam4, 1.6e-38
YP_001564466.1, TT_Fam3, 1.7e-17
YP_001565103.1, TT_Fam4, 2.9e-28
YP_001565693.1, TT_Fam2, 0.82
YP_001573931.1, TT_Fam16, 3.1
YP_001575332.1, TT_Fam1, 2.2
YP_001575333.1, TIGR01603, 0.0
YP_001575840.1, TIGR01603, 0.0
YP_001576072.1, Tail_tube, 3.7
YP_001588371.1, Tail_tube, 2.8e-39
YP_001588441.1, TT_Fam10, 0.0
YP_001595274.1, Phage_T4_gp19, 0.0
YP_001595295.1, Phage_T4_gp19, 1.3e-10
YP_001595320.1, Phage_T4_gp19, 7.6e-08
YP_001595454.1, TT_Fam10, 0.71
YP_001595889.1, TT_Fam5, 1.3999999999999999e-45
YP_001603539.1, CF-HK97, 8.3
YP_001604141.1, TIGR02126, 0.096
YP_001605981.1, Tail_tube, 1.6e-39
YP_001606647.1, TT_Fam1, 0.0
YP_001608781.1, Phage_tube, 0.0
YP_001608942.1, Phage_tube, 0.0
YP_001609590.1, Phage_tube, 0.0
YP_001609635.1, Phage_tube, 0.0
YP_001609744.1, Phage_tube, 0.0
YP_001610081.1, Phage_tube, 0.0
YP_001610556.1, Phage_tube, 0.0
YP_001610891.1, Tail_tube, 3.9
YP_001612725.1, Phage_T4_gp19, 2e-37
YP_001620610.1, TIGR01603, 3e-22
YP_001629591.1, TT_Fam10, 3e-08
YP_001633037.1, Tail_tube, 1.7000000000000002e-32
YP_001635758.1, Phage_T4_gp19, 6e-41
YP_001638897.1, TIGR02126, 3.8e-35
YP_001644018.1, TT_Fam1, 7.1e-06
YP_001646223.1, TIGR01603, 7.6e-37
YP_001646383.1, TIGR01603, 8.8e-34
YP_001650896.1, DUF2597, 0.0
YP_001655220.1, TT_Fam10, 4.5
YP_001661726.1, TT_Fam3, 8.2
YP_001662890.1, TIGR01603, 3.4000000000000004e-27
YP_001666094.1, TT_Fam3, 8.2
