Prot RefSeq, Name, E Value
YP_001552350.1, DT-Che8, 1.5e-28
YP_001575328.1, DT-SPP1, 2e-31
YP_001575836.1, DT-SPP1, 6.900000000000001e-37
YP_001604145.1, DT-SPP1, 2.6e-33
YP_001646216.1, DT-V583, 0.0
YP_001646379.1, DT-V583, 0.0
YP_001662893.1, DT-V583, 0.0
YP_001662895.1, DT-RSL1, 1.6e-08
YP_001662896.1, DT-RSL1, 0.0
YP_001676987.1, DT_Fam5, 3.9
YP_001681390.1, DT-RSL1, 0.0
YP_001681392.1, DT-V583, 3.6000000000000003e-22
YP_001681490.1, DT-V583, 3.1e-23
YP_001681492.1, DT-RSL1, 3.2e-10
YP_001681493.1, DT-RSL1, 0.0
YP_001686814.1, DT-V583, 0.0
YP_001693485.1, DT_Fam3, 0.0
YP_001693538.1, DT-V583, 0.0
YP_001698170.1, DT-V583, 7.5
YP_001716456.1, DT-SPP1, 0.99
YP_001728316.1, DT-V583, 3.5e-22
YP_001756573.1, DT_Fam3, 8.8
YP_001781726.1, DT-SPP1, 2.3e-08
YP_001782111.1, DT-V583, 7.1e-22
YP_001786842.1, DT-V583, 0.0
YP_001787259.1, DT-V583, 0.0
YP_001789543.1, DT-Che8, 5.3
YP_001800821.1, DT-Che8, 6.5
YP_001824372.1, DT-SPP1, 0.17
YP_001828667.1, DT-V583, 0.0
YP_001841794.1, DT-V583, 8.2e-22
YP_001842049.1, DT-SPP1, 1.6999999999999998e-30
YP_001843295.1, DT-SPP1, 4.7000000000000004e-29
YP_001885156.1, DT-SPP1, 1.6e-10
YP_001886437.1, DT_Fam3, 1.2e-09
YP_001901434.1, DT-Che8, 1.2
YP_001917777.1, DT-V583, 6.5
YP_001921488.1, DT_Fam3, 7.4e-10
YP_001921794.1, DT_Fam3, 9.1
YP_001936045.1, DT-Che8, 1.2e-33
YP_001949855.1, DT-SPP1, 4.2999999999999995e-42
YP_001949942.1, DT-RSL1, 8.4
YP_001955089.1, DT_Fam4, 0.0
YP_001970293.1, DT-Che8, 7.2
YP_001973818.1, DT_Fam4, 4.2
YP_001974374.1, DT_Fam3, 2e-16
YP_001986939.1, DT-SPP1, 5.8e-05
YP_001987064.1, DT-SPP1, 2.7e-05
YP_001987282.1, DT-V583, 0.0
YP_001994484.1, DT-Che8, 8.4e-34
YP_001994573.1, DT-Che8, 9.4e-34
YP_001994666.1, DT-Che8, 9.2e-34
YP_001994757.1, DT-Che8, 9.2e-34
YP_001994846.1, DT-Che8, 2.5e-26
YP_002014232.1, DT-Che8, 1.7e-25
YP_002014344.1, DT-Che8, 3.4999999999999996e-30
YP_002014491.1, DT-Che8, 3.4999999999999996e-30
YP_002026652.1, DT-Che8, 8.8
YP_002117682.1, DT-V583, 0.0
YP_002123000.1, DT-RSL1, 5.7
YP_002154388.1, DT-V583, 0.0
YP_002223966.1, DT-Che8, 3.5999999999999997e-34
YP_002241599.1, DT-Che8, 9.500000000000001e-26
YP_002241700.1, DT-Che8, 1.7e-25
YP_002241803.1, DT-Che8, 4e-25
YP_002242000.1, DT-Che8, 7.4e-22
YP_002265432.1, DT-V583, 7.6e-09
YP_002285791.1, DT-SPP1, 4.7999999999999993e-23
YP_002286137.1, DT-RSL1, 5.9
YP_002286434.1, DT-V583, 0.0
YP_002315039.1, DT-Che8, 0.0
YP_002322574.1, DT-SPP1, 0.42
YP_002332414.1, DT-SPP1, 8.700000000000001e-31
YP_002332526.1, DT-SPP1, 6.7e-42
YP_002333577.1, DT-V583, 0.0
YP_002336675.1, DT-V583, 0.0
YP_002338202.1, DT-V583, 0.0
YP_002339930.1, DT-SPP1, 0.0001
YP_002350321.1, DT-SPP1, 3.9e-28
YP_002351508.1, DT_Fam5, 0.0
YP_002351939.1, DT-SPP1, 6.5e-39
YP_002367342.1, DT-V583, 0.0
YP_002397744.1, DT_Fam4, 3.4
YP_002446031.1, DT-V583, 0.0
YP_002446316.1, DT-V583, 0.0
YP_002447320.1, DT-V583, 0.0
YP_002449571.1, DT-V583, 0.0
YP_002453322.1, DT-SPP1, 5.9e-39
YP_002455800.1, DT-SPP1, 0.035
YP_002458519.1, DT_Fam4, 7.0
YP_002472795.1, DT-SPP1, 2.4999999999999998e-23
YP_002507095.1, DT-RSL1, 0.0
YP_002507096.1, DT-RSL1, 4e-09
YP_002507098.1, DT-V583, 8e-28
YP_002511434.1, DT-V583, 0.0
YP_002534277.1, DT-SPP1, 2.3
YP_002560919.1, DT-SPP1, 2e-10
YP_002575238.1, DT-SPP1, 0.56
YP_002633606.1, DT-SPP1, 3.1e-29
YP_002634854.1, DT-V583, 6.4
YP_002721882.1, DT-SPP1, 7.4
YP_002722595.1, DT-V583, 1.6
YP_002727879.1, DT-V583, 2.8e-41
YP_002728843.1, DT-V583, 8.8
YP_002737308.1, DT_Fam3, 0.0
YP_002739385.1, DT_Fam3, 0.00016
YP_002744890.1, DT-RSL1, 5.9
YP_002745599.1, DT_Fam3, 2.5e-17
YP_002745997.1, DT-RSL1, 6.0
YP_002746171.1, DT_Fam3, 2.2e-21
YP_002746974.1, DT_Fam4, 0.0
YP_002747262.1, DT-SPP1, 4.7999999999999993e-23
YP_002749203.1, DT-V583, 0.0
YP_002756868.1, DT-SPP1, 3.2999999999999997e-38
YP_002765703.1, DT-Che8, 1.3000000000000001e-37
YP_002765970.1, DT-V583, 7.1e-16
YP_002774801.1, DT-V583, 1.4
YP_002774803.1, DT-SPP1, 8.2
YP_002781241.1, DT-Che8, 1.8e-31
YP_002804218.1, DT-V583, 0.0
YP_002805060.1, DT-V583, 0.0
YP_002813160.1, DT-V583, 0.0
YP_002813467.1, DT-V583, 5.4e-37
YP_002813468.1, DT-SPP1, 0.0
YP_002816659.1, DT-V583, 5.7e-38
YP_002835443.1, DT-Che8, 1.1e-20
YP_002863279.1, DT-Che8, 2.8e-25
YP_002865084.1, DT-V583, 5.7e-38
YP_002868175.1, DT-V583, 0.0
YP_002875742.1, DT-SPP1, 0.093
YP_002906873.1, DT-Che8, 0.00027
YP_002925111.1, DT-V583, 0.00014
YP_002925178.1, DT_Fam3, 0.0
YP_002934832.1, DT_Fam5, 5.5
YP_002937194.1, DT-SPP1, 0.0043
YP_002941875.1, DT-Che8, 1.2e-33
YP_002958237.1, DT-RSL1, 9.1
YP_002995470.1, DT-V583, 4.06e-44
YP_003004873.1, DT-V583, 8.7
YP_003004875.1, DT-V583, 2.3
YP_003015969.1, DT_Fam5, 9.0
YP_003022103.1, DT-V583, 9.1
YP_003062099.1, DT-SPP1, 0.0
YP_003062581.1, DT-V583, 2e-16
YP_003084356.1, DT-SPP1, 2.3e-18
YP_003093938.1, DT_Fam5, 4.1
YP_003099425.1, DT-Che8, 3.8e-09
YP_003103298.1, DT_Fam4, 3.8
YP_003143771.1, DT_Fam4, 0.0
YP_003145411.1, DT-V583, 9.1
YP_003169690.1, DT-SPP1, 2.2e-37
YP_003170884.1, DT-V583, 0.0
YP_003171270.1, DT-V583, 0.0
YP_003173575.1, DT-V583, 0.0
YP_003182977.1, DT_Fam4, 0.0
YP_003191270.1, DT_Fam4, 1.9
YP_003194329.1, DT-SPP1, 6.4
YP_003221214.1, DT_Fam4, 6.7
YP_003228693.1, DT_Fam4, 6.7
YP_003229307.1, DT_Fam4, 4.0
YP_003251797.1, DT-Che8, 4.8000000000000006e-21
YP_003251805.1, DT-RSL1, 6.8
YP_003257875.1, DT_Fam5, 9.7
YP_003272144.1, DT_Fam4, 6.4
YP_003281791.1, DT-SPP1, 7.4e-33
YP_003282875.1, DT-SPP1, 2e-31
YP_003292981.1, DT-V583, 0.0
YP_003297152.1, DT_Fam5, 2.0
YP_003308796.1, DT-V583, 4.4
YP_003325118.1, DT_Fam4, 0.43
YP_003334058.1, DT-V583, 2.5
YP_003344863.1, DT-V583, 0.0
YP_003347346.1, DT-SPP1, 1.2e-10
YP_003347347.1, DT-SPP1, 1.9
YP_003347403.1, DT-SPP1, 2.8e-26
YP_003347424.1, DT-V583, 0.0
YP_003347512.1, DT-SPP1, 0.0
YP_003352757.1, DT-V583, 6.9
YP_003353534.1, DT-V583, 6.4000000000000005e-43
YP_003353918.1, DT-V583, 0.0
YP_003358729.1, DT-Che8, 4e-35
YP_003358810.1, DT-V583, 0.0
YP_003360897.1, DT_Fam4, 1.2e-22
YP_003374205.1, DT_Fam4, 0.0
YP_003412822.1, DT-V583, 2.2e-16
YP_003413477.1, DT-V583, 0.0
YP_003414593.1, DT-V583, 0.0
YP_003415004.1, DT-SPP1, 3.3999999999999997e-38
YP_003416522.1, DT-V583, 0.0
YP_003417638.1, DT-V583, 0.0
YP_003418048.1, DT-SPP1, 3.3999999999999997e-38
YP_003429901.1, DT-SPP1, 3.8e-19
YP_003430063.1, DT-RSL1, 5.5
YP_003464836.1, DT-SPP1, 1.1e-05
YP_003472457.1, DT-SPP1, 1.0000000000000001e-29
YP_003477194.1, DT-RSL1, 5.4e-20
YP_003477195.1, DT-RSL1, 0.049
YP_003477198.1, DT-V583, 0.0
YP_003484583.1, DT-V583, 0.51
YP_003485312.1, DT-RSL1, 5.4
YP_003495709.1, DT-SPP1, 7.6
YP_003495795.1, DT-V583, 7.8
YP_003498975.1, DT_Fam4, 6.7
YP_003550163.1, DT-V583, 0.65
YP_003559832.1, DT-V583, 0.93
YP_003573669.1, DT-Che8, 1.4
YP_003597799.1, DT_Fam5, 7.6
YP_003620860.1, DT-SPP1, 3.7999999999999995e-23
YP_003621602.1, DT_Fam5, 3.4
YP_003622454.1, DT-SPP1, 7.5e-17
YP_003634463.1, DT-V583, 2.4
YP_003657400.1, DT-Che8, 5.699999999999999e-41
YP_003664714.1, DT-V583, 1.9000000000000002e-31
YP_003664882.1, DT-V583, 0.0
YP_003669924.1, DT_Fam5, 1.6000000000000001e-37
YP_003669927.1, DT-RSL1, 0.11
YP_003669928.1, DT-RSL1, 6.9e-05
YP_003678446.1, DT-Che8, 9.5
YP_003697850.1, DT-SPP1, 0.028
YP_003698897.1, DT-V583, 0.0
YP_003701042.1, DT-V583, 0.0
YP_003716915.1, DT-V583, 3.8
YP_003719039.1, DT-SPP1, 0.012
YP_003757013.1, DT-V583, 5.9
YP_003772652.1, DT-SPP1, 0.67
YP_003773045.1, DT-SPP1, 8.8e-17
YP_003778551.1, DT_Fam3, 0.0
YP_003786220.1, DT-SPP1, 5.0
YP_003803434.1, DT-SPP1, 1.9
YP_003821001.1, DT_Fam4, 0.00017
YP_003831828.1, DT-SPP1, 6.7
YP_003841770.1, DT-V583, 0.0
YP_003842327.1, DT-SPP1, 0.0
YP_003843905.1, DT-Che8, 1.5e-18
YP_003844972.1, DT-V583, 0.0
YP_003845390.1, DT-RSL1, 0.0
YP_003845391.1, DT-RSL1, 3.9e-08
YP_003845393.1, DT-V583, 2.4e-26
YP_003851437.1, DT-V583, 7.2e-24
YP_003851439.1, DT-RSL1, 0.0
YP_003851440.1, DT-RSL1, 0.0
YP_003856900.1, DT-Che8, 6.599999999999999e-41
YP_003856994.1, DT-Che8, 1e-40
YP_003857083.1, DT-SPP1, 9.7e-42
YP_003857148.1, DT-Che8, 1.3e-34
YP_003866264.1, DT-SPP1, 1.1e-32
YP_003875659.1, DT_Fam3, 0.0
YP_003878272.1, DT_Fam3, 0.00016
YP_003904516.1, DT-RSL1, 0.0
YP_003904517.1, DT-RSL1, 1.6e-08
YP_003904519.1, DT-V583, 0.0
YP_003911605.1, DT-RSL1, 4.7
YP_003919190.1, DT-V583, 2.0999999999999999e-38
YP_003919453.1, DT-SPP1, 3.1e-29
YP_003919550.1, DT-SPP1, 3.5e-41
YP_003921492.1, DT-SPP1, 2e-25
YP_003921672.1, DT-SPP1, 3.9e-36
YP_003924981.1, DT-V583, 1.1e-18
YP_003954115.1, DT_Fam4, 7.7
YP_003959257.1, DT-Che8, 0.0
YP_003961036.1, DT-SPP1, 1.2e-08
YP_003961128.1, DT-SPP1, 1.5e-09
YP_003971038.1, DT_Fam4, 0.0
YP_003973824.1, DT-V583, 1.1999999999999999e-39
YP_004032238.1, DT-V583, 2e-07
YP_004046580.1, DT-SPP1, 4.6
YP_004053953.1, DT-V583, 4.0
YP_004054487.1, DT-SPP1, 9.7
YP_004090426.1, DT_Fam4, 8.9e-07
YP_004090800.1, DT_Fam4, 8.9e-07
YP_004090802.1, DT-V583, 1.7
YP_004091864.1, DT-SPP1, 1.3e-06
YP_004092102.1, DT-V583, 3e-27
YP_004092104.1, DT-RSL1, 4.5e-08
YP_004092105.1, DT-RSL1, 0.0
YP_004095099.1, DT_Fam4, 4.9e-40
YP_004095706.1, DT-SPP1, 8e-37
YP_004100901.1, DT-Che8, 0.0
YP_004123838.1, DT-Che8, 2.8e-25
YP_004133418.1, DT-RSL1, 6.8
YP_004133426.1, DT-Che8, 4.8000000000000006e-21
YP_004148756.1, DT-SPP1, 2.4000000000000003e-37
YP_004149421.1, DT-SPP1, 1e-23
YP_004162969.1, DT-V583, 4.0
YP_004198503.1, DT-V583, 6.0
YP_004214599.1, DT_Fam5, 2.8
YP_004217237.1, DT-RSL1, 1.8
YP_004287489.1, DT-RSL1, 5.7
YP_004300954.1, DT-SPP1, 2.0
YP_004301291.1, DT-V583, 6.5e-20
YP_004306117.1, DT-SPP1, 1.7e-16
YP_004306941.1, DT-SPP1, 0.00011
YP_004317753.1, DT-V583, 7.9
YP_004335782.1, DT-SPP1, 1.1
YP_004395902.1, DT-V583, 0.0014
YP_004397633.1, DT-RSL1, 0.3
YP_004411975.1, DT-SPP1, 1.1
YP_004414720.1, DT-Che8, 0.0
YP_004414766.1, DT-Che8, 0.0
YP_004456641.1, DT-SPP1, 2.7e-20
YP_004456716.1, DT-V583, 0.0
YP_004461819.1, DT-Che8, 0.0
YP_004462101.1, DT-RSL1, 5.5e-26
YP_004462102.1, DT-RSL1, 7.5e-05
YP_004462105.1, DT-V583, 9.6e-25
YP_004464754.1, DT-RSL1, 0.0
YP_004464755.1, DT-RSL1, 0.0
YP_004464757.1, DT-V583, 4.2999999999999994e-23
YP_004464841.1, DT-RSL1, 6e-24
YP_004464842.1, DT-RSL1, 0.001
YP_004464845.1, DT-V583, 1.4999999999999997e-23
YP_004479381.1, DT-V583, 7.1e-42
YP_004479405.1, DT-V583, 0.0
YP_004479712.1, DT-V583, 0.0
YP_004493056.1, DT-Che8, 6.6
YP_004497375.1, DT-SPP1, 2.1
YP_004508395.1, DT-V583, 0.0
YP_004538961.1, DT-Che8, 1.1e-36
YP_004558699.1, DT-RSL1, 9.2
YP_004579840.1, DT-V583, 2.8
YP_004586878.1, DT-Che8, 1.3e-17
YP_004605392.1, DT-SPP1, 1.5
YP_004606086.1, DT-SPP1, 7.4
YP_004611367.1, DT_Fam4, 1.7
YP_004629795.1, DT-Che8, 0.00089
YP_004630306.1, DT-Che8, 3.9e-05
YP_004630561.1, DT-Che8, 0.16
YP_004634717.1, DT_Fam3, 3.9e-31
YP_004636546.1, DT-SPP1, 0.012
YP_004639661.1, DT-SPP1, 9.8e-17
YP_004650608.1, DT-SPP1, 1e-33
YP_004654425.1, DT-SPP1, 8.2
YP_004655067.1, DT_Fam5, 3.6
YP_004658927.1, DT-SPP1, 0.32
YP_004678785.1, DT-Che8, 2.3e-16
YP_004706009.1, DT_Fam5, 3.4
YP_004706044.1, DT-V583, 1.2e-09
YP_004709603.1, DT-V583, 2.6
YP_004759301.1, DT-Che8, 0.0
YP_004765727.1, DT-RSL1, 9.4
YP_004767394.1, DT_Fam3, 0.00028
YP_004790852.1, DT-Che8, 4.0
YP_004831962.1, DT-V583, 3.1e-16
YP_004836128.1, DT_Fam4, 2.9
YP_004836135.1, DT-SPP1, 5.2
YP_004858671.1, DT_Fam5, 3.8
YP_004883847.1, DT-SPP1, 9.2e-22
YP_004886366.1, DT-SPP1, 6.5e-05
YP_004887290.1, DT-SPP1, 0.08
YP_004888665.1, DT-SPP1, 0.00014
YP_004890101.1, DT-V583, 9.1e-29
YP_004896592.1, DT-SPP1, 0.0
YP_004897255.1, DT-SPP1, 1.3e-09
YP_004911212.1, DT-Che8, 3.6e-08
YP_004934218.1, DT-SPP1, 3.2e-07
YP_004935761.1, DT-Che8, 5.6999999999999995e-28
YP_004935852.1, DT-Che8, 5.1e-30
YP_004940344.1, DT-Che8, 0.0
YP_004941541.1, DT-V583, 5.0
YP_004957659.1, DT-Che8, 6.4e-20
YP_004958478.1, DT-SPP1, 2.1e-05
YP_004983747.1, DT-V583, 0.0034
YP_004988116.1, DT-SPP1, 3.8
YP_004995717.1, DT-RSL1, 9.4
YP_005039815.1, DT-V583, 3.6
YP_005048048.1, DT-RSL1, 0.0
YP_005048049.1, DT-RSL1, 0.0
YP_005048052.1, DT-V583, 6.5e-24
YP_005048082.1, DT-RSL1, 0.0
YP_005048083.1, DT-RSL1, 0.0
YP_005048085.1, DT-V583, 1.4999999999999997e-23
YP_005086973.1, DT-Che8, 2e-26
YP_005087140.1, DT-Che8, 2.1e-26
YP_005094287.1, DT-RSL1, 5.5
YP_005104594.1, DT-V583, 0.0
YP_005106306.1, DT-SPP1, 0.0001
YP_005129337.1, DT-V583, 5.5e-39
YP_005130548.1, DT-SPP1, 3.4e-34
YP_005131555.1, DT-SPP1, 1.3e-27
YP_005146640.1, DT-Che8, 3.4e-24
YP_005147231.1, DT_Fam5, 2.9e-17
YP_005149505.1, DT-SPP1, 3.6000000000000003e-22
YP_005156924.1, DT-Che8, 0.0021
YP_005162538.1, DT-Che8, 1.5e-32
YP_005165419.1, DT-SPP1, 5.1
YP_005168197.1, DT_Fam5, 8.5
YP_005190536.1, DT-Che8, 6.2
YP_005201909.1, DT_Fam5, 4.1
YP_005270711.1, DT-Che8, 2.8e-19
YP_005271113.1, DT-Che8, 2.7e-19
YP_005319309.1, DT-V583, 4.1e-18
YP_005326300.1, DT-SPP1, 4.6e-38
YP_005342535.1, DT-SPP1, 4.5
YP_005354043.1, DT-V583, 1.1e-05
YP_005354621.1, DT-V583, 1.1e-05
YP_005354808.1, DT-V583, 1.1e-24
YP_005355569.1, DT-V583, 9.2e-05
YP_005356381.1, DT-V583, 4.8
YP_005389149.1, DT-RSL1, 5.9
YP_005391350.1, DT-SPP1, 4.6
YP_005393680.1, DT-SPP1, 4.6
YP_005403729.1, DT_Fam5, 2.8
YP_005411856.1, DT_Fam3, 5.5e-24
YP_005411913.1, DT-RSL1, 5.9
YP_005417160.1, DT-Che8, 1.4
YP_005421061.1, DT-V583, 0.0
YP_005421479.1, DT-SPP1, 3.5e-35
YP_005421949.1, DT-SPP1, 2.6e-35
YP_005429194.1, DT-Che8, 3.4
YP_005448393.1, DT-V583, 5.1
YP_005540880.1, DT-V583, 0.0
YP_005542712.1, DT-SPP1, 2e-25
YP_005542860.1, DT-SPP1, 6.999999999999999e-42
YP_005544409.1, DT-V583, 4.3e-39
YP_005544691.1, DT-SPP1, 3.1e-29
YP_005546134.1, DT-V583, 0.0
YP_005547111.1, DT-SPP1, 3.9e-36
YP_005549246.1, DT-V583, 0.0
YP_005551101.1, DT-SPP1, 2e-25
YP_005551246.1, DT-SPP1, 6.999999999999999e-42
YP_005556886.1, DT-RSL1, 4.1
YP_005561106.1, DT-SPP1, 6.299999999999999e-23
YP_005564075.1, DT-V583, 0.0
YP_005564789.1, DT-V583, 0.0
