Prot RefSeq, Name, E Value
NP_958291.1, Phage-tail_3, 0.00019
NP_966174.1, Phage-tail_3, 0.0
YP_001016697.1, Phage-tail_3, 1.7
YP_001053233.1, Phage-tail_3, 4e-32
YP_001110803.1, Phage-tail_3, 3.2
YP_001111100.1, Phage-tail_3, 3.8e-28
YP_001162373.1, Phage-tail_3, 1.3e-18
YP_001167295.1, Phage-tail_3, 0.0
YP_001167473.1, CF-HK97, 0.78
YP_001167521.1, Phage-tail_3, 0.0
YP_001167962.1, Phage-tail_3, 0.084
YP_001168281.1, Phage-tail_3, 0.0
YP_001176333.1, Phage-tail_3, 3.7
YP_001176944.1, Phage-tail_3, 0.0
YP_001189439.1, CF-F10, 0.0
YP_001205649.1, Phage-tail_3, 9.5e-05
YP_001210242.1, Phage-tail_3, 5.1e-29
YP_001245033.1, CF-HK97, 1.2
YP_001249090.1, Phage-tail_3, 0.0
YP_001262673.1, CF-HK97, 0.0
YP_001268673.1, Phage-tail_3, 0.087
YP_001269408.1, Phage-tail_3, 2.9e-09
YP_001272531.1, CF-Lam, 0.0
YP_001285540.1, Phage-tail_3, 2.7e-23
YP_001285691.1, Phage-tail_3, 0.12
YP_001293360.1, CF-F10, 0.0
YP_001293432.1, Phage-tail_3, 2.9e-20
YP_001294546.1, Phage-tail_3, 5.5e-29
YP_001307504.1, CF-933W, 3.5
YP_001326566.1, CF-F10, 6.8
YP_001327313.1, CF-HK97, 0.00044
YP_001327543.1, CF-HK97, 0.0054
YP_001335094.1, Phage-tail_3, 1e-05
YP_001344549.1, Phage-tail_3, 1.7000000000000001e-29
YP_001346167.1, Phage-tail_3, 1.4
YP_001346180.1, Phage-tail_3, 2.1e-25
YP_001347793.1, Phage-tail_3, 1.4e-20
YP_001354413.1, Phage-tail_3, 7.1e-29
YP_001354474.1, Phage-tail_3, 6.399999999999999e-30
YP_001378202.1, Phage-tail_3, 3.0
YP_001379516.1, Phage-tail_3, 4.8
YP_001380400.1, CF-F10, 2.0
YP_001405890.1, Phage-tail_3, 9.8e-24
YP_001412199.1, Phage-tail_3, 0.0
YP_001418058.1, Phage-tail_3, 0.0
YP_001418604.1, Phage-tail_3, 9.7e-09
YP_001437149.1, Phage-tail_3, 0.0
YP_001438396.1, CF-Lam, 6.1e-10
YP_001439095.1, Phage-tail_3, 0.00048
YP_001449309.1, CF-Lam, 0.0
YP_001453411.1, Phage-tail_3, 0.00031
YP_001458343.1, CF-Lam, 0.0
YP_001469178.1, Phage-tail_3, 7.6e-22
YP_001496254.1, CF-933W, 0.0
YP_001515228.1, CF-933W, 1.4e-10
YP_001519272.1, CF-933W, 5e-05
YP_001524043.1, Phage-tail_3, 0.0
YP_001533500.1, Phage-tail_3, 0.0
YP_001558011.1, CF-933W, 6.7e-05
YP_001562675.1, Phage-tail_3, 4e-27
YP_001565096.1, Phage-tail_3, 4e-27
YP_001570836.1, Phage-tail_3, 7.2
YP_001595899.1, Phage-tail_3, 1.3e-29
YP_001606800.1, Phage-tail_3, 1.3e-18
YP_001611914.1, CF-933W, 4.7
YP_001638890.1, Phage-tail_3, 0.0
YP_001640988.1, Phage-tail_3, 1.1e-06
YP_001647664.1, Phage-tail_3, 0.013
YP_001648957.1, CF-HK97, 0.0
YP_001669619.1, CF-HK97, 0.0
YP_001671765.1, CF-HK97, 0.024
YP_001685123.1, Phage-tail_3, 1.9e-08
YP_001685524.1, Phage-tail_3, 0.0
YP_001721818.1, CF-HK97, 1.8e-18
YP_001725076.1, CF-Lam, 0.0
YP_001742075.1, Phage-tail_3, 1.6e-07
YP_001743264.1, CF-Lam, 0.0
YP_001748227.1, CF-HK97, 1.7e-26
YP_001750776.1, Phage-tail_3, 3.5e-27
YP_001750883.1, Phage-tail_3, 2.7
YP_001754696.1, Phage-tail_3, 9.9
YP_001757621.1, Phage-tail_3, 0.0
YP_001758013.1, CF-Lam, 8.6
YP_001772688.1, Phage-tail_3, 0.0
YP_001775282.1, Phage-tail_3, 0.0
YP_001775525.1, Phage-tail_3, 0.0
YP_001789609.1, Phage-tail_3, 1.9
YP_001791263.1, Phage-tail_3, 0.0
YP_001820314.1, Phage-tail_3, 0.12
YP_001829524.1, Phage-tail_3, 0.0
YP_001833785.1, Phage-tail_3, 5.6e-38
YP_001833789.1, CF-933W, 0.0
YP_001837072.1, Phage-tail_3, 0.00071
YP_001846824.1, CF-HK97, 8.7e-07
YP_001847376.1, Phage-tail_3, 2e-19
YP_001879570.1, CF-Lam, 0.0
YP_001880080.1, CF-Lam, 0.0
YP_001924116.1, Phage-tail_3, 0.0
YP_001938013.1, Phage-tail_3, 0.0
YP_001949006.1, Phage-tail_3, 1.3e-31
YP_001968298.1, Phage-tail_3, 3.7e-32
YP_001971681.1, Phage-tail_3, 3.0000000000000003e-31
YP_001971784.1, CF-HK97, 3.7
YP_001989712.1, CF-F10, 7.6
YP_001991119.1, Phage-tail_3, 0.0
YP_001992319.1, Phage-tail_3, 1.4e-05
YP_002002050.1, Phage-tail_3, 0.0
YP_002040249.1, CF-Lam, 6.6e-32
YP_002040444.1, Phage-tail_3, 2.1
YP_002041854.1, CF-Lam, 2.1e-35
YP_002045052.1, CF-Lam, 2.3000000000000003e-31
YP_002045189.1, Phage-tail_3, 2.1
YP_002113629.1, Phage-tail_3, 5e-32
YP_002113671.1, CF-Lam, 5.5e-36
YP_002114189.1, Phage-tail_3, 2.1
YP_002142384.1, Phage-tail_3, 2.1
YP_002146853.1, Phage-tail_3, 2.1
YP_002150298.1, Phage-tail_3, 2.4e-22
YP_002150697.1, Phage-tail_3, 0.0
YP_002215948.1, Phage-tail_3, 2.1
YP_002226876.1, Phage-tail_3, 2.1
YP_002239182.1, CF-HK97, 0.0
YP_002243954.1, Phage-tail_3, 2.1
YP_002269435.1, CF-Lam, 0.0
YP_002269694.1, CF-Lam, 0.0
YP_002270092.1, CF-Lam, 0.0
YP_002270237.1, CF-Lam, 0.0
YP_002270303.1, CF-Lam, 0.0
YP_002270551.1, CF-Lam, 0.0
YP_002270552.1, Phage-tail_3, 1.6e-34
YP_002271096.1, CF-Lam, 0.0
YP_002271190.1, CF-Lam, 0.0
YP_002271414.1, CF-Lam, 0.0
YP_002271474.1, CF-Lam, 0.0
YP_002271768.1, CF-HK97, 0.0
YP_002273578.1, CF-Lam, 0.0
YP_002274976.1, CF-933W, 2.9e-22
YP_002284356.1, Phage-tail_3, 1.1e-06
YP_002287846.1, Phage-tail_3, 0.0
YP_002289564.1, Phage-tail_3, 0.0
YP_002291887.1, CF-Lam, 0.0
YP_002292728.1, CF-Lam, 0.0
YP_002292919.1, CF-Lam, 0.0
YP_002293323.1, CF-Lam, 0.0
YP_002296351.1, Phage-tail_3, 2.1e-06
YP_002318667.1, CF-HK97, 8.7e-07
YP_002323020.1, CF-Lam, 3.3
YP_002328283.1, CF-Lam, 0.0
YP_002328806.1, CF-Lam, 0.0
YP_002328976.1, CF-Lam, 0.0
YP_002332361.1, Phage-tail_3, 3e-22
YP_002332474.1, Phage-tail_3, 2.8e-22
YP_002347109.1, Phage-tail_3, 1.3e-18
YP_002353180.1, CF-HK97, 2.6
YP_002358490.1, Phage-tail_3, 1e-25
YP_002363326.1, CF-933W, 0.0
YP_002363330.1, Phage-tail_3, 0.0
YP_002385461.1, CF-Lam, 0.0
YP_002386263.1, CF-Lam, 0.0
YP_002387003.1, CF-Lam, 0.0
YP_002390409.1, CF-Lam, 0.0
YP_002390988.1, CF-Lam, 0.0
YP_002391148.1, CF-Lam, 0.0
YP_002394509.1, CF-Lam, 0.0
YP_002397077.1, CF-Lam, 9.3e-36
YP_002397166.1, CF-HK97, 0.0
YP_002397652.1, CF-Lam, 2e-35
YP_002398025.1, CF-Lam, 1.5e-35
YP_002398409.1, CF-Lam, 2e-35
YP_002401906.1, CF-Lam, 0.0
YP_002402168.1, CF-Lam, 0.0
YP_002402489.1, CF-Lam, 0.0
YP_002402761.1, CF-Lam, 0.0
YP_002406559.1, CF-Lam, 0.0
YP_002406904.1, CF-Lam, 0.0
YP_002407834.1, CF-Lam, 0.0
YP_002410742.1, CF-Lam, 0.0
YP_002411394.1, CF-Lam, 0.0
YP_002412111.1, CF-Lam, 0.0
YP_002412183.1, CF-Lam, 0.0
YP_002412551.1, CF-Lam, 0.0
YP_002420375.1, CF-HK97, 0.088
YP_002420483.1, Phage-tail_3, 0.0
YP_002432700.1, Phage-tail_3, 0.00081
YP_002438232.1, Phage-tail_3, 0.28
YP_002438430.1, CF-F10, 0.0
YP_002438964.1, CF-F10, 0.0
YP_002439197.1, Phage-tail_3, 2.9e-22
YP_002440159.1, Phage-tail_3, 2.1e-06
YP_002475188.1, Phage-tail_3, 4.1e-33
YP_002475487.1, Phage-tail_3, 2e-33
YP_002490859.1, Phage-tail_3, 5.6
YP_002491725.1, Phage-tail_3, 1.5e-32
YP_002497302.1, Phage-tail_3, 0.0
YP_002497865.1, Phage-tail_3, 0.0
YP_002498740.1, Phage-tail_3, 2.6e-17
YP_002499085.1, Phage-tail_3, 1.2e-18
YP_002499239.1, Phage-tail_3, 1.5e-17
YP_002499475.1, Phage-tail_3, 0.0
YP_002500196.1, Phage-tail_3, 8.4e-18
YP_002500882.1, Phage-tail_3, 4.8e-17
YP_002501332.1, Phage-tail_3, 2.2e-19
YP_002501646.1, Phage-tail_3, 0.0
YP_002501726.1, Phage-tail_3, 0.00016
YP_002502068.1, Phage-tail_3, 2.8e-18
YP_002502354.1, Phage-tail_3, 0.0
YP_002512468.1, CF-F10, 0.0
YP_002518234.1, Phage-tail_3, 0.0
YP_002534641.1, CF-HK97, 1.2
YP_002556075.1, CF-Lam, 0.0
YP_002556426.1, CF-Lam, 0.0
YP_002563421.1, Phage-tail_3, 0.0
YP_002638103.1, Phage-tail_3, 2.2
YP_002720060.1, Phage-tail_3, 0.0
YP_002726997.1, Phage-tail_3, 0.0
YP_002752424.1, Phage-tail_3, 2.0
YP_002760430.1, Phage-tail_3, 3.1
YP_002775012.1, Phage-tail_3, 2.5
YP_002777544.1, Phage-tail_3, 3.8
YP_002780548.1, CF-F10, 7.6
YP_002795750.1, Phage-tail_3, 0.0
YP_002800350.1, Phage-tail_3, 3.2
YP_002872471.1, Phage-tail_3, 3.1000000000000002e-27
YP_002922634.1, Phage-tail_3, 0.072
YP_002928933.1, CF-Lam, 0.0
YP_002933408.1, CF-Lam, 0.0
YP_002934527.1, Phage-tail_3, 0.048
YP_002962446.1, Phage-tail_3, 0.0
YP_002992048.1, CF-HK97, 4.6
YP_002998590.1, CF-Lam, 0.0
YP_003012419.1, CF-933W, 0.0018
YP_003037058.1, CF-Lam, 0.0
YP_003040798.1, CF-HK97, 6.9e-06
YP_003043736.1, CF-Lam, 0.0
YP_003044713.1, CF-Lam, 0.0
YP_003053407.1, CF-Lam, 0.0
YP_003059656.1, Phage-tail_3, 0.0
YP_003067629.1, Phage-tail_3, 0.0
YP_003076796.1, CF-Lam, 0.0
YP_003077060.1, CF-Lam, 0.0
YP_003077470.1, CF-Lam, 0.0
YP_003077609.1, CF-Lam, 0.0
YP_003077674.1, CF-Lam, 0.0
YP_003077934.1, CF-Lam, 0.0
YP_003077935.1, Phage-tail_3, 1.6e-34
YP_003077987.1, CF-Lam, 0.0
YP_003078565.1, CF-Lam, 0.0
YP_003078798.1, CF-Lam, 0.0
YP_003079085.1, CF-HK97, 0.0
YP_003080896.1, CF-Lam, 0.0
YP_003082042.1, CF-Lam, 7.9
YP_003083011.1, Phage-tail_3, 0.0
YP_003090195.1, Phage-tail_3, 6.9e-31
YP_003160697.1, CF-933W, 0.0047
YP_003162120.1, Phage-tail_3, 0.0098
YP_003184221.1, CF-933W, 0.052
YP_003194755.1, CF-933W, 0.0
YP_003200448.1, Phage-tail_3, 7.6
YP_003202573.1, CF-F10, 0.3
YP_003203352.1, CF-HK97, 9.3
YP_003209554.1, Phage-tail_3, 2.0
YP_003210125.1, Phage-tail_3, 0.0
YP_003213941.1, CF-933W, 5.4
YP_003220556.1, CF-Lam, 0.0
YP_003220785.1, CF-Lam, 0.0
YP_003221195.1, CF-Lam, 0.0
YP_003221376.1, CF-Lam, 0.0
YP_003221998.1, CF-Lam, 0.0
YP_003222154.1, CF-Lam, 0.0
YP_003222222.1, CF-Lam, 0.0
YP_003222292.1, CF-Lam, 0.0
YP_003222722.1, CF-HK97, 0.0
YP_003225037.1, CF-Lam, 0.0
YP_003227696.1, CF-Lam, 0.0
YP_003227944.1, CF-Lam, 0.0
YP_003228214.1, CF-Lam, 0.0
YP_003228288.1, CF-Lam, 0.0
YP_003228559.1, CF-Lam, 0.0
YP_003228671.1, CF-Lam, 0.0
YP_003228990.1, CF-Lam, 0.0
YP_003229159.1, CF-Lam, 0.0
YP_003229217.1, CF-Lam, 0.0
YP_003229598.1, CF-Lam, 0.0
YP_003230109.1, CF-Lam, 0.0
YP_003230606.1, CF-Lam, 0.0
YP_003233334.1, CF-Lam, 0.0
YP_003233673.1, CF-HK97, 0.0
YP_003233948.1, CF-Lam, 0.0
YP_003234101.1, CF-Lam, 0.0
YP_003234223.1, CF-Lam, 0.0
YP_003234434.1, CF-Lam, 0.0
YP_003234811.1, CF-Lam, 0.0
YP_003234971.1, CF-Lam, 0.0
YP_003235707.1, CF-Lam, 0.0
YP_003237202.1, CF-Lam, 0.0
YP_003241220.1, CF-933W, 0.02
YP_003256736.1, Phage-tail_3, 8.8e-25
YP_003267857.1, CF-933W, 1.9e-05
YP_003271151.1, CF-933W, 2.3
YP_003278682.1, CF-HK97, 7.2e-05
YP_003279598.1, Phage-tail_3, 2.4e-24
YP_003296518.1, Phage-tail_3, 3.5e-34
YP_003328732.1, Phage-tail_3, 0.0
YP_003337772.1, CF-HK97, 4.6
YP_003344957.1, Phage-tail_3, 0.0
YP_003346960.1, CF-HK97, 1.2
YP_003349080.1, CF-Lam, 0.0
YP_003353880.1, CF-933W, 4.3
YP_003374761.1, Phage-tail_3, 0.0
YP_003439051.1, Phage-tail_3, 1.9e-05
YP_003466596.1, Phage-tail_3, 0.0
YP_003466691.1, CF-HK97, 7.4e-06
YP_003467161.1, Phage-tail_3, 0.0
YP_003467201.1, Phage-tail_3, 5.2e-18
YP_003467961.1, Phage-tail_3, 0.0
YP_003469811.1, Phage-tail_3, 0.0
YP_003470748.1, CF-F10, 3.4
YP_003492047.1, Phage-tail_3, 8.0
YP_003497963.1, CF-Lam, 0.0
YP_003498318.1, CF-Lam, 0.0
YP_003498578.1, CF-Lam, 0.0
YP_003499150.1, CF-Lam, 0.0
YP_003499307.1, CF-Lam, 0.0
YP_003499475.1, CF-Lam, 6.1e-29
YP_003499476.1, CF-Lam, 3.6e-38
YP_003499975.1, CF-Lam, 0.0
YP_003500716.1, CF-Lam, 0.0
YP_003502623.1, CF-Lam, 0.0
YP_003544308.1, CF-HK97, 5.0
YP_003544684.1, Phage-tail_3, 2e-27
YP_003552592.1, Phage-tail_3, 5.3e-16
YP_003567881.1, Phage-tail_3, 1.3e-18
YP_003571778.1, Phage-tail_3, 3.9
YP_003577092.1, Phage-tail_3, 0.0
YP_003577850.1, Phage-tail_3, 0.0
YP_003579041.1, Phage-tail_3, 0.0
YP_003586693.1, CF-933W, 1.1e-08
YP_003592124.1, Phage-tail_3, 0.0
YP_003611855.1, Phage-tail_3, 0.00077
YP_003612222.1, Phage-tail_3, 0.0
YP_003613040.1, Phage-tail_3, 3.2
YP_003613666.1, Phage-tail_3, 0.00088
YP_003621735.1, CF-933W, 1.7
YP_003624454.1, Phage-tail_3, 2.2e-28
YP_003645964.1, Phage-tail_3, 4.8
YP_003691984.1, Phage-tail_3, 8.1e-05
YP_003692668.1, Phage-tail_3, 0.0
YP_003712239.1, Phage-tail_3, 0.0
YP_003715834.1, CF-933W, 8.4e-07
YP_003731838.1, CF-HK97, 7.1e-07
YP_003733243.1, Phage-tail_3, 2e-39
YP_003746131.1, Phage-tail_3, 1.9e-28
YP_003755258.1, Phage-tail_3, 0.0
YP_003757078.1, Phage-tail_3, 0.0007
YP_003767003.1, Phage-tail_3, 2.1
YP_003795831.1, Phage-tail_3, 1.1e-30
YP_003810811.1, CF-933W, 8.6
YP_003817004.1, Phage-tail_3, 1.4e-08
YP_003818207.1, Phage-tail_3, 0.0
YP_003818329.1, Phage-tail_3, 0.68
YP_003820180.1, CF-F10, 9.2
YP_003828923.1, CF-HK97, 0.0
YP_003844870.1, CF-933W, 4.9e-06
YP_003848836.1, CF-HK97, 0.0
YP_003854562.1, CF-933W, 0.028
YP_003854823.1, Phage-tail_3, 0.0
YP_003862560.1, CF-933W, 2.1e-10
YP_003897141.1, CF-HK97, 1.1e-06
YP_003912.1, Phage-tail_3, 4.4e-25
YP_003930604.1, Phage-tail_3, 0.28
YP_003941421.1, Phage-tail_3, 0.0
YP_003963160.1, CF-933W, 0.0
YP_003963609.1, Phage-tail_3, 0.0
YP_003963682.1, Phage-tail_3, 0.0
YP_003964409.1, Phage-tail_3, 3.7e-07
YP_004013607.1, CF-933W, 0.0
YP_004027693.1, Phage-tail_3, 3.7
YP_004053593.1, CF-933W, 1.4e-08
YP_004059699.1, CF-HK97, 3.1
YP_004104896.1, CF-933W, 0.24
YP_004105025.1, CF-933W, 3.0
YP_004109894.1, Phage-tail_3, 0.0
YP_004115976.1, Phage-tail_3, 5.7e-31
YP_004150630.1, Phage-tail_3, 6.4e-07
YP_004163768.1, CF-933W, 6.1e-09
YP_004193662.1, Phage-tail_3, 3e-26
YP_004195853.1, Phage-tail_3, 3e-26
YP_004212567.1, Phage-tail_3, 0.0
YP_004217803.1, Phage-tail_3, 0.042
YP_004261515.1, CF-933W, 0.0
YP_004278209.1, Phage-tail_3, 0.0
YP_004278749.1, Phage-tail_3, 2.7e-09
YP_004303430.1, Phage-tail_3, 0.049
YP_004304646.1, Phage-tail_3, 0.0
YP_004305516.1, Phage-tail_3, 0.0
YP_004305757.1, Phage-tail_3, 2.2e-33
YP_004306609.1, Phage-tail_3, 0.00017
YP_004310247.1, CF-933W, 0.39
YP_004355171.1, Phage-tail_3, 9.499999999999999e-23
YP_004412474.1, CF-Lam, 4.8
YP_004414866.1, Phage-tail_3, 5e-25
YP_004421322.1, Phage-tail_3, 5.3999999999999995e-34
YP_004421738.1, Phage-tail_3, 0.0044
YP_004421852.1, Phage-tail_3, 0.0
YP_004428041.1, CF-Lam, 3.1e-07
YP_004429902.1, CF-933W, 3e-09
YP_004452237.1, CF-933W, 9.8
YP_004455189.1, CF-933W, 0.14
YP_004489389.1, CF-HK97, 1.3e-17
YP_004501821.1, CF-Lam, 0.0
YP_004506773.1, CF-Lam, 0.0
YP_004529153.1, Phage-tail_3, 8.8
YP_004536100.1, Phage-tail_3, 6.5e-08
YP_004543771.1, Phage-tail_3, 4.0
YP_004574821.1, CF-Lam, 7.3
YP_004578916.1, CF-933W, 1.9e-09
YP_004584217.1, CF-933W, 0.37
YP_004594109.1, Phage-tail_3, 1.6
YP_004594385.1, Phage-tail_3, 5.1e-06
YP_004599213.1, CF-933W, 0.022
YP_004599542.1, CF-F10, 2.2
YP_004600387.1, Phage-tail_3, 2.2
YP_004612298.1, CF-F10, 0.0
YP_004632432.1, Phage-tail_3, 0.0
YP_004634032.1, Phage-tail_3, 0.0
YP_004640556.1, CF-933W, 0.00028
YP_004643078.1, CF-933W, 0.00053
YP_004658097.1, CF-933W, 2.3e-07
YP_004676162.1, Phage-tail_3, 0.0
YP_004680118.1, CF-933W, 0.0
YP_004690376.1, Phage-tail_3, 0.0
YP_004701930.1, Phage-tail_3, 0.0054
YP_004705881.1, CF-933W, 1.7
YP_004720835.1, CF-933W, 0.00017
YP_004729910.1, Phage-tail_3, 3.5
YP_004735661.1, CF-933W, 1.9e-10
YP_004754008.1, Phage-tail_3, 0.0088
YP_004776581.1, CF-933W, 3.4e-06
YP_004787388.1, CF-933W, 9.9e-10
YP_004790801.1, Phage-tail_3, 6.5e-26
YP_004793438.1, Phage-tail_3, 0.029
YP_004825984.1, Phage-tail_3, 8.7
YP_004828147.1, Phage-tail_3, 3.4
YP_004829176.1, Phage-tail_3, 0.00033
YP_004829573.1, Phage-tail_3, 0.0016
YP_004834131.1, Phage-tail_3, 8.7
YP_004836442.1, Phage-tail_3, 3.3e-19
YP_004846238.1, Phage-tail_3, 0.0
YP_004846918.1, CF-F10, 0.0
YP_004847347.1, CF-F10, 0.0
YP_004867260.1, CF-F10, 0.058
YP_004898492.1, Phage-tail_3, 0.36
YP_004898561.1, Phage-tail_3, 0.0
YP_004913608.1, Phage-tail_3, 7.4
YP_004923048.1, Phage-tail_3, 9.4
YP_004927098.1, CF-F10, 2.7
YP_004934043.1, CF-HK97, 9.6e-06
YP_004934053.1, Phage-tail_3, 0.0
YP_004934127.1, Phage-tail_3, 0.0
YP_004934617.1, Phage-tail_3, 0.025
YP_004934722.1, Phage-tail_3, 0.00056
YP_004949162.1, Phage-tail_3, 2.5e-24
YP_004951541.1, Phage-tail_3, 2.3
YP_004952280.1, CF-HK97, 1.1e-26
YP_004957459.1, Phage-tail_3, 0.0
YP_005019074.1, Phage-tail_3, 6.7e-07
YP_005019519.1, CF-HK97, 0.0
YP_005019791.1, CF-Lam, 0.0
YP_005026469.1, Phage-tail_3, 6.9e-31
YP_005053457.1, Phage-tail_3, 1.7e-19
YP_005057216.1, Phage-tail_3, 0.14
YP_005081003.1, Phage-tail_3, 0.0
YP_005082012.1, CF-HK97, 4.9
YP_005098087.1, Phage-tail_3, 2.5e-06
YP_005098156.1, Phage-tail_3, 9.9
YP_005098228.1, Phage-tail_3, 2.3e-06
YP_005098338.1, Phage-tail_3, 9.6e-19
YP_005178366.1, Phage-tail_3, 6.2e-29
YP_005180902.1, CF-Lam, 6.6e-32
YP_005181040.1, Phage-tail_3, 2.1
YP_005182449.1, CF-Lam, 2.1e-35
YP_005188972.1, Phage-tail_3, 0.00053
YP_005196247.1, Phage-tail_3, 0.0
YP_005217383.1, Phage-tail_3, 2.1
YP_005236778.1, CF-Lam, 6.6e-32
YP_005236946.1, Phage-tail_3, 2.1
YP_005237056.1, CF-Lam, 2.1e-35
YP_005238699.1, CF-Lam, 2.1e-35
YP_005241944.1, CF-Lam, 6.6e-32
YP_005242088.1, Phage-tail_3, 2.1
YP_005243553.1, CF-Lam, 2.1e-35
YP_005246765.1, Phage-tail_3, 4.4e-32
YP_005246766.1, CF-Lam, 2.5e-25
YP_005246905.1, Phage-tail_3, 2.1
YP_005248309.1, CF-Lam, 2.1e-35
YP_005251558.1, CF-Lam, 6.6e-32
YP_005251698.1, Phage-tail_3, 2.1
YP_005253135.1, CF-Lam, 2.1e-35
YP_005256128.1, CF-933W, 0.00017
YP_005277934.1, CF-Lam, 0.0
YP_005369985.1, Phage-tail_3, 0.013
YP_005370802.1, CF-Lam, 5.6
YP_005377159.1, CF-HK97, 7.4
YP_005396469.1, CF-Lam, 6.6e-32
YP_005396602.1, Phage-tail_3, 2.1
YP_005397964.1, CF-Lam, 2.1e-35
YP_005401580.1, Phage-tail_3, 0.0
YP_005402597.1, Phage-tail_3, 3.1e-06
YP_005415284.1, Phage-tail_3, 1.0
YP_005416619.1, CF-F10, 1.6000000000000001e-43
YP_005434947.1, Phage-tail_3, 3.3
YP_005450124.1, Phage-tail_3, 1.2e-05
YP_005451135.1, Phage-tail_3, 1.1
YP_005456091.1, Phage-tail_3, 4.5e-10
YP_005456094.1, CF-HK97, 0.53
YP_005456776.1, CF-Lam, 0.0
YP_005457336.1, CF-Lam, 0.0
YP_005505085.1, Phage-tail_3, 1.3e-18
YP_005508750.1, Phage-tail_3, 1.3e-18
YP_005517246.1, CF-933W, 0.15
YP_005522739.1, Phage-tail_3, 1.3e-18
YP_005524935.1, CF-HK97, 3.6e-06
YP_005532857.1, Phage-tail_3, 2.1
YP_005585371.1, CF-Lam, 3.3
YP_005589144.1, CF-F10, 3.0
YP_005591288.1, Phage-tail_3, 0.0
YP_005615811.1, Phage-tail_3, 0.02
YP_005624048.1, Phage-tail_3, 1.3e-18
YP_005702597.1, Phage-tail_3, 1.4
YP_005702789.1, Phage-tail_3, 0.0089
YP_005713474.1, CF-HK97, 0.0036
YP_005713827.1, CF-HK97, 0.00079
YP_005719420.1, Phage-tail_3, 6.4e-20
YP_005719637.1, Phage-tail_3, 2.1e-08
YP_005720011.1, CF-HK97, 0.023
YP_005720370.1, CF-HK97, 0.027
YP_005720447.1, CF-HK97, 0.0011
YP_005720898.1, CF-HK97, 0.017
YP_005726370.1, CF-Lam, 0.0
YP_005727563.1, CF-Lam, 0.0
YP_005794499.1, Phage-tail_3, 0.0
YP_005794574.1, Phage-tail_3, 0.0
YP_005795396.1, Phage-tail_3, 3.7e-07
YP_005797855.1, CF-HK97, 8.7e-07
YP_005799245.1, CF-HK97, 8.7e-07
YP_005799631.1, Phage-tail_3, 1.8e-19
YP_005862217.1, CF-933W, 7.1
YP_005876086.1, CF-933W, 0.66
YP_005882626.1, Phage-tail_3, 0.28
YP_005889945.1, Phage-tail_3, 0.0
YP_005892625.1, CF-Lam, 1.26e-44
YP_005893758.1, Phage-tail_3, 0.0
YP_005929773.1, Phage-tail_3, 6.7e-16
